Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Player Load,Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),game_type,playing position
44385,U23 Vs Meden 1st team 08072021,Player 3,all, game,44385.43989,44385.49441,4710,6.4567,49,264.8964,0.628,0.1102,home,FW
44385,U23 Vs Meden 1st team 08072021,Player 1,all, game,44385.43996,44385.49412,4679,8.9441,80,385.4149,1.0088,0.0224,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 35,all, game,44385.4392,44385.49406,4741,7.5085,37,348.4295,0.4298,0.0421,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 36,all, game,44385.43822,44385.49434,4849,7.6324,47,364.5833,0.6933,0.0935,home,FB
44385,U23 Vs Meden 1st team 08072021,Player 43,all, game,44385.43727,44385.49398,4899,6.6863,34,311.9252,0.4252,0.1246,home,CB
44385,U23 Vs Meden 1st team 08072021,Player 45,all, game,44385.43857,44385.49388,4779,8.9805,70,405.7425,1.1051,0.2163,home,FW
44385,U23 Vs Meden 1st team 08072021,Player 62,all, game,44385.44058,44385.49419,4631,7.7821,55,361.9469,0.6232,0.0494,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 56,all, game,44385.43753,44385.49388,4869,7.4181,39,314.8768,0.5633,0.1539,home,CB
44385,U23 Vs Meden 1st team 08072021,Player 19,all, game,44385.43832,44385.49423,4831,7.7966,65,343.6798,0.7032,0.16,home,FW
44385,U23 Vs Meden 1st team 08072021,Player 3,game, game,44385.44167,44385.48724,3937,6.1793,49,250.1885,0.6275,0.1102,home,FW
44385,U23 Vs Meden 1st team 08072021,Player 1,game, game,44385.44173,44385.48742,3947,8.6834,79,370.4756,1.0088,0.0224,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 35,game, game,44385.44165,44385.4872,3936,7.2563,36,332.9436,0.4256,0.0421,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 36,game, game,44385.44173,44385.48742,3947,7.3361,47,347.5202,0.6933,0.0935,home,FB
44385,U23 Vs Meden 1st team 08072021,Player 43,game, game,44385.44173,44385.48742,3947,6.4437,34,298.2097,0.4252,0.1246,home,CB
44385,U23 Vs Meden 1st team 08072021,Player 45,game, game,44385.44173,44385.48742,3947,8.6215,70,387.5152,1.1051,0.2163,home,FW
44385,U23 Vs Meden 1st team 08072021,Player 62,game, game,44385.44173,44385.48742,3947,7.6039,55,351.9441,0.6232,0.0494,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 56,game, game,44385.44164,44385.48715,3933,7.1057,39,296.0957,0.5633,0.1539,home,CB
44385,U23 Vs Meden 1st team 08072021,Player 19,game, game,44385.44173,44385.48742,3947,7.5267,65,329.2697,0.7032,0.16,home,FW
44385,U23 Vs Meden 1st team 08072021,Player 3,1st.quarter, game,44385.44167,44385.48724,3937,6.1793,49,250.1885,0.6275,0.1102,home,FW
44385,U23 Vs Meden 1st team 08072021,Player 1,1st.quarter, game,44385.44173,44385.48742,3947,8.6834,79,370.4756,1.0088,0.0224,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 35,1st.quarter, game,44385.44165,44385.4872,3936,7.2563,36,332.9436,0.4256,0.0421,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 36,1st.quarter, game,44385.44173,44385.48742,3947,7.3361,47,347.5202,0.6933,0.0935,home,FB
44385,U23 Vs Meden 1st team 08072021,Player 43,1st.quarter, game,44385.44173,44385.48742,3947,6.4437,34,298.2097,0.4252,0.1246,home,CB
44385,U23 Vs Meden 1st team 08072021,Player 45,1st.quarter, game,44385.44173,44385.48742,3947,8.6215,70,387.5152,1.1051,0.2163,home,FW
44385,U23 Vs Meden 1st team 08072021,Player 62,1st.quarter, game,44385.44173,44385.48742,3947,7.6039,55,351.9441,0.6232,0.0494,home,MF
44385,U23 Vs Meden 1st team 08072021,Player 56,1st.quarter, game,44385.44164,44385.48715,3933,7.1057,39,296.0957,0.5633,0.1539,home,CB
44385,U23 Vs Meden 1st team 08072021,Player 19,1st.quarter, game,44385.44173,44385.48742,3947,7.5267,65,329.2697,0.7032,0.16,home,FW
44366,U23 Vs Elec. Friendly,Player 15,all, game Friendly,44366.45143,44366.50333,4485,8.0918,59,373.992,0.7454,0.0143,home,MF
44366,U23 Vs Elec. Friendly,Player 66,all, game Friendly,44366.50845,44366.67564,14445,8.424,55,397.3528,0.6618,0.2107,home,FB
44366,U23 Vs Elec. Friendly,Player 64,all, game Friendly,44366.48727,44366.50361,1411,2.2371,17,94.4652,0.2466,0.0658,home,FW
44366,U23 Vs Elec. Friendly,Player 7,all, game Friendly,44366.45177,44366.48151,2570,4.1686,28,167.3103,0.3122,0.0666,home,CB
44366,U23 Vs Elec. Friendly,Player 56,all, game Friendly,44366.50871,44366.67581,14438,8.4879,32,346.9173,0.3646,0.0349,home,CB
44366,U23 Vs Elec. Friendly,Player 49,all, game Friendly,44366.50871,44366.5495,3524,6.6089,49,272.6624,0.6011,0.0936,home,FW
44366,U23 Vs Elec. Friendly,Player 23,all, game Friendly,44366.48718,44366.50345,1405,2.1172,23,86.8558,0.3362,0.0561,home,FW
44366,U23 Vs Elec. Friendly,Player 50,all, game Friendly,44366.45211,44366.48991,3266,5.6051,46,241.5105,0.5546,0.2129,home,FW
44366,U23 Vs Elec. Friendly,Player 18,all, game Friendly,44366.50836,44366.77821,23315,8.3334,74,423.3404,1.0537,0.116,home,FW
44366,U23 Vs Elec. Friendly,Player 62,all, game Friendly,44366.50889,44366.77856,23299,9.9053,57,463.7348,0.5834,0.0799,home,MF
44366,U23 Vs Elec. Friendly,Player 24,all, game Friendly,44366.45156,44366.50326,4467,7.9408,67,380.5478,1.0667,0.2043,home,FW
44366,U23 Vs Elec. Friendly,Player 25,all, game Friendly,44366.45212,44366.50345,4434,7.5796,34,361.789,0.4283,0.067,home,MF
44366,U23 Vs Elec. Friendly,Player 36,all, game Friendly,44366.50837,44366.778,23297,8.494,41,376.2131,0.5458,0.016,home,FB
44366,U23 Vs Elec. Friendly,Player 41,all, game Friendly,44366.50861,44366.51934,927,0.9487,1,47.007,0.0645,0.0079,home,MF
44366,U23 Vs Elec. Friendly,Player 9,all, game Friendly,44366.45176,44366.48803,3133,5.5506,42,218.6422,0.5198,0.0983,home,FB
44366,U23 Vs Elec. Friendly,Player 55,all, game Friendly,44366.45246,44366.50323,4386,7.1106,40,277.4996,0.6167,0.1582,home,FW
44366,U23 Vs Elec. Friendly,Player 38,all, game Friendly,44366.45186,44366.50286,4406,7.6484,66,364.3691,0.8517,0.1871,home,FB
44366,U23 Vs Elec. Friendly,Player 26,all, game Friendly,44366.48128,44366.5031,1885,3.2407,22,148.9396,0.2797,0.0931,home,CB
44366,U23 Vs Elec. Friendly,Player 61,all, game Friendly,44366.45267,44366.50275,4327,8.8506,70,411.574,0.6642,0.0214,home,FB
44366,U23 Vs Elec. Friendly,Player 1,all, game Friendly,44366.50811,44366.79866,25104,9.8156,84,424.5287,0.9305,0.0644,home,MF
44366,U23 Vs Elec. Friendly,Player 60,all, game Friendly,44366.45246,44366.5033,4392,7.0243,46,319.7421,0.6227,0.0921,home,CB
44366,U23 Vs Elec. Friendly,Player 45,all, game Friendly,44366.50883,44366.6754,14391,10.3375,65,433.94,0.9363,0.3148,home,FW
44366,U23 Vs Elec. Friendly,Player 43,all, game Friendly,44366.50845,44366.68254,15041,10.5892,35,426.2339,0.406,0.0369,home,CB
44366,U23 Vs Elec. Friendly,Player 15,game, game Friendly,44366.4543,44366.49875,3841,7.9255,59,365.8065,0.7454,0.0143,home,MF
44366,U23 Vs Elec. Friendly,Player 66,game, game Friendly,44366.51242,44366.55736,3883,7.1571,54,327.6496,0.6486,0.2107,home,FB
44366,U23 Vs Elec. Friendly,Player 64,game, game Friendly,44366.4543,44366.49875,992,2.0922,16,86.9767,0.2314,0.0658,home,FW
44366,U23 Vs Elec. Friendly,Player 7,game, game Friendly,44366.4543,44366.49875,2351,4.0688,28,161.7886,0.3122,0.0666,home,CB
44366,U23 Vs Elec. Friendly,Player 49,game, game Friendly,44366.51242,44366.55736,3204,6.3885,49,261.477,0.6011,0.0936,home,FW
44366,U23 Vs Elec. Friendly,Player 23,game, game Friendly,44366.4543,44366.49875,1000,2.0336,22,82.5316,0.3299,0.0561,home,FW
44366,U23 Vs Elec. Friendly,Player 18,game, game Friendly,44366.51242,44366.55736,3883,7.2443,72,346.4619,1.043,0.116,home,FW
44366,U23 Vs Elec. Friendly,Player 62,game, game Friendly,44366.51242,44366.55736,3883,7.3082,56,351.6066,0.5782,0.0799,home,MF
44366,U23 Vs Elec. Friendly,Player 24,game, game Friendly,44366.4543,44366.49875,3841,7.7777,66,370.652,1.0667,0.2043,home,FW
44366,U23 Vs Elec. Friendly,Player 25,game, game Friendly,44366.4543,44366.49875,3841,7.403,34,352.8174,0.4283,0.067,home,MF
44366,U23 Vs Elec. Friendly,Player 36,game, game Friendly,44366.51242,44366.55736,3883,6.846,39,312.6166,0.5354,0.016,home,FB
44366,U23 Vs Elec. Friendly,Player 41,game, game Friendly,44366.51242,44366.55736,598,0.6883,1,33.8978,0.0645,0.0079,home,MF
44366,U23 Vs Elec. Friendly,Player 9,game, game Friendly,44366.4543,44366.49875,2914,5.4518,42,213.2968,0.5198,0.0983,home,FB
44366,U23 Vs Elec. Friendly,Player 38,game, game Friendly,44366.4543,44366.49875,3841,7.2851,66,347.6025,0.8517,0.1871,home,FB
44366,U23 Vs Elec. Friendly,Player 26,game, game Friendly,44366.4543,44366.49875,1510,3.0748,21,139.9308,0.2766,0.0931,home,CB
44366,U23 Vs Elec. Friendly,Player 1,game, game Friendly,44366.51242,44366.55736,3883,8.5539,84,354.9869,0.9305,0.0644,home,MF
44366,U23 Vs Elec. Friendly,Player 45,game, game Friendly,44366.51242,44366.55736,3883,8.5769,64,369.6798,0.924,0.3148,home,FW
44366,U23 Vs Elec. Friendly,Player 43,game, game Friendly,44366.51242,44366.55736,3883,6.4598,34,293.8816,0.4035,0.0369,home,CB
44366,U23 Vs Elec. Friendly,Player 15,1st.quarter, game Friendly,44366.4543,44366.49875,3841,7.9255,59,365.8065,0.7454,0.0143,home,MF
44366,U23 Vs Elec. Friendly,Player 66,1st.quarter, game Friendly,44366.51242,44366.55736,3883,7.1571,54,327.6496,0.6486,0.2107,home,FB
44366,U23 Vs Elec. Friendly,Player 64,1st.quarter, game Friendly,44366.4543,44366.49875,992,2.0922,16,86.9767,0.2314,0.0658,home,FW
44366,U23 Vs Elec. Friendly,Player 7,1st.quarter, game Friendly,44366.4543,44366.49875,2351,4.0688,28,161.7886,0.3122,0.0666,home,CB
44366,U23 Vs Elec. Friendly,Player 49,1st.quarter, game Friendly,44366.51242,44366.55736,3204,6.3885,49,261.477,0.6011,0.0936,home,FW
44366,U23 Vs Elec. Friendly,Player 23,1st.quarter, game Friendly,44366.4543,44366.49875,1000,2.0336,22,82.5316,0.3299,0.0561,home,FW
44366,U23 Vs Elec. Friendly,Player 18,1st.quarter, game Friendly,44366.51242,44366.55736,3883,7.2443,72,346.4619,1.043,0.116,home,FW
44366,U23 Vs Elec. Friendly,Player 62,1st.quarter, game Friendly,44366.51242,44366.55736,3883,7.3082,56,351.6066,0.5782,0.0799,home,MF
44366,U23 Vs Elec. Friendly,Player 24,1st.quarter, game Friendly,44366.4543,44366.49875,3841,7.7777,66,370.652,1.0667,0.2043,home,FW
44366,U23 Vs Elec. Friendly,Player 25,1st.quarter, game Friendly,44366.4543,44366.49875,3841,7.403,34,352.8174,0.4283,0.067,home,MF
44366,U23 Vs Elec. Friendly,Player 36,1st.quarter, game Friendly,44366.51242,44366.55736,3883,6.846,39,312.6166,0.5354,0.016,home,FB
44366,U23 Vs Elec. Friendly,Player 41,1st.quarter, game Friendly,44366.51242,44366.55736,598,0.6883,1,33.8978,0.0645,0.0079,home,MF
44366,U23 Vs Elec. Friendly,Player 9,1st.quarter, game Friendly,44366.4543,44366.49875,2914,5.4518,42,213.2968,0.5198,0.0983,home,FB
44366,U23 Vs Elec. Friendly,Player 38,1st.quarter, game Friendly,44366.4543,44366.49875,3841,7.2851,66,347.6025,0.8517,0.1871,home,FB
44366,U23 Vs Elec. Friendly,Player 26,1st.quarter, game Friendly,44366.4543,44366.49875,1510,3.0748,21,139.9308,0.2766,0.0931,home,CB
44366,U23 Vs Elec. Friendly,Player 1,1st.quarter, game Friendly,44366.51242,44366.55736,3883,8.5539,84,354.9869,0.9305,0.0644,home,MF
44366,U23 Vs Elec. Friendly,Player 45,1st.quarter, game Friendly,44366.51242,44366.55736,3883,8.5769,64,369.6798,0.924,0.3148,home,FW
44366,U23 Vs Elec. Friendly,Player 43,1st.quarter, game Friendly,44366.51242,44366.55736,3883,6.4598,34,293.8816,0.4035,0.0369,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 21,all, game,44370.62434,44370.6631,3349,5.9471,40,277.4617,0.4265,0.015,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 55,all, game,44370.68475,44370.70319,1593,2.9711,29,121.0236,0.3734,0.0711,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 26,all, game,44370.66635,44370.70339,3200,5.4288,26,250.8291,0.3358,0.0574,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 45,all, game,44370.62349,44370.6626,3379,6.9513,56,297.3824,0.7995,0.1658,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 56,all, game,44370.62383,44370.66292,3378,5.4631,26,229.4444,0.3134,0.0962,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 1,all, game,44370.62399,44370.66289,3361,6.6752,69,285.9512,0.7919,0.035,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 35,all, game,44370.66809,44370.70318,3032,5.6873,27,250.8907,0.2437,0.0057,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 18,all, game,44370.62371,44370.66297,3392,5.8255,46,279.3964,0.6443,0.0434,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 38,all, game,44370.66669,44370.70341,3172,5.699,44,268.5791,0.5761,0.1115,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 36,all, game,44370.66679,44370.70306,3133,5.7784,37,268.5492,0.4872,0.092,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 15,all, game,44370.62408,44370.66293,3357,6.2813,53,281.9994,0.5792,0.0262,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 64,all, game,44370.66808,44370.70349,3059,6.1508,42,279.8969,0.6527,0.0832,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 9,all, game,44370.6235,44370.66299,3412,6.104,46,246.5055,0.5924,0.1054,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 61,all, game,44370.66784,44370.70342,3075,6.9782,43,337.2485,0.446,0.0147,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 43,all, game,44370.66739,44370.70344,3115,4.7167,22,201.2061,0.3695,0.1318,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 60,all, game,44370.62389,44370.66291,3371,5.6244,35,249.256,0.4968,0.0685,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 19,all, game,44370.62373,44370.66263,3361,6.0817,60,282.2021,0.7928,0.1234,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 66,all, game,44370.62399,44370.66281,3354,5.7785,42,260.2487,0.5663,0.1149,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 49,all, game,44370.66724,44370.68659,1672,3.2791,25,142.1428,0.3411,0.0604,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 62,all, game,44370.6677,44370.70328,3074,5.7562,34,286.5501,0.2821,0.0036,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 21,game, game,44370.62499,44370.65777,2832,5.8159,40,268.1558,0.4265,0.015,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 55,game, game,44370.68559,44370.70184,1403,2.8663,29,115.7349,0.3734,0.0711,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 26,game, game,44370.66807,44370.70111,2855,5.1783,26,236.9467,0.3358,0.0574,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 45,game, game,44370.62541,44370.65775,2795,6.608,56,281.2298,0.7995,0.1658,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 56,game, game,44370.62516,44370.65786,2826,5.3024,26,221.1739,0.3134,0.0962,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 1,game, game,44370.62515,44370.65777,2818,6.4925,69,276.0088,0.7919,0.035,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 35,game, game,44370.66856,44370.70125,2825,5.4111,26,238.5398,0.2374,0.0057,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 18,game, game,44370.62518,44370.65764,2805,5.6645,46,270.75,0.6443,0.0434,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 38,game, game,44370.66844,44370.70124,2834,5.4225,42,255.7582,0.545,0.1115,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 36,game, game,44370.66873,44370.70111,2798,5.5293,37,255.3692,0.4872,0.092,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 15,game, game,44370.62522,44370.65765,2802,6.1077,53,272.492,0.5792,0.0262,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 64,game, game,44370.66922,44370.7019,2824,5.9023,42,265.9818,0.6527,0.0832,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 9,game, game,44370.62518,44370.65763,2803,5.845,46,233.3892,0.5924,0.1054,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 61,game, game,44370.66852,44370.70114,2818,6.717,42,319.9242,0.4406,0.0147,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 43,game, game,44370.66835,44370.70115,2834,4.4826,22,190.7375,0.3695,0.1318,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 60,game, game,44370.62517,44370.65776,2816,5.4846,35,239.5059,0.4968,0.0685,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 19,game, game,44370.6256,44370.65767,2771,5.8922,60,270.5236,0.7928,0.1234,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 66,game, game,44370.62553,44370.65783,2790,5.6166,42,246.2666,0.5663,0.1149,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 49,game, game,44370.6684,44370.68544,1472,3.0861,25,134.8915,0.3411,0.0604,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 62,game, game,44370.66839,44370.70164,2872,5.6074,33,276.955,0.2747,0.0036,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 21,1st.quarter, game,44370.62499,44370.65777,2832,5.8159,40,268.1558,0.4265,0.015,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 45,1st.quarter, game,44370.62541,44370.65775,2795,6.608,56,281.2298,0.7995,0.1658,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 56,1st.quarter, game,44370.62516,44370.65786,2826,5.3024,26,221.1739,0.3134,0.0962,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 1,1st.quarter, game,44370.62515,44370.65777,2818,6.4925,69,276.0088,0.7919,0.035,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 18,1st.quarter, game,44370.62518,44370.65764,2805,5.6645,46,270.75,0.6443,0.0434,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 15,1st.quarter, game,44370.62522,44370.65765,2802,6.1077,53,272.492,0.5792,0.0262,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 9,1st.quarter, game,44370.62518,44370.65763,2803,5.845,46,233.3892,0.5924,0.1054,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 60,1st.quarter, game,44370.62517,44370.65776,2816,5.4846,35,239.5059,0.4968,0.0685,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 19,1st.quarter, game,44370.6256,44370.65767,2771,5.8922,60,270.5236,0.7928,0.1234,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 66,1st.quarter, game,44370.62553,44370.65783,2790,5.6166,42,246.2666,0.5663,0.1149,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 55,2nd.quarter, game,44370.68559,44370.70184,1403,2.8663,29,115.7349,0.3734,0.0711,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 26,2nd.quarter, game,44370.66807,44370.70111,2855,5.1783,26,236.9467,0.3358,0.0574,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 35,2nd.quarter, game,44370.66856,44370.70125,2825,5.4111,26,238.5398,0.2374,0.0057,home,MF
44370,U23 FRIENDLY. (AA MIHRET FC),Player 38,2nd.quarter, game,44370.66844,44370.70124,2834,5.4225,42,255.7582,0.545,0.1115,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 36,2nd.quarter, game,44370.66873,44370.70111,2798,5.5293,37,255.3692,0.4872,0.092,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 64,2nd.quarter, game,44370.66922,44370.7019,2824,5.9023,42,265.9818,0.6527,0.0832,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 61,2nd.quarter, game,44370.66852,44370.70114,2818,6.717,42,319.9242,0.4406,0.0147,home,FB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 43,2nd.quarter, game,44370.66835,44370.70115,2834,4.4826,22,190.7375,0.3695,0.1318,home,CB
44370,U23 FRIENDLY. (AA MIHRET FC),Player 49,2nd.quarter, game,44370.6684,44370.68544,1472,3.0861,25,134.8915,0.3411,0.0604,home,FW
44370,U23 FRIENDLY. (AA MIHRET FC),Player 62,2nd.quarter, game,44370.66839,44370.70164,2872,5.6074,33,276.955,0.2747,0.0036,home,MF
7/17/2021,U23 ETH VS ERITEREA I,Player 21,all, game,44394.67894,44394.72361,3859,5.8626,47,288.1694,0.5932,0.0202,home,MF
44394,U23 ETH VS ERITEREA I,Player 49,all, game,44394.63163,44394.6775,3964,5.658,44,257.3376,0.5531,0.0886,home,FW
44394,U23 ETH VS ERITEREA I,Player 18,all, game,44394.67894,44394.71861,3427,5.1438,39,247.6577,0.4649,0.1011,home,FW
44394,U23 ETH VS ERITEREA I,Player 19,all, game,44394.63162,44394.71837,7495,11.635,75,527.6824,0.9639,0.2078,home,FW
44394,U23 ETH VS ERITEREA I,Player 3,all, game,44394.63157,44394.68021,4202,4.5495,30,185.0188,0.4132,0.187,home,FW
44394,U23 ETH VS ERITEREA I,Player 1,all, game,44394.63163,44394.67745,3959,6.4416,58,270.1498,0.8182,0.0284,home,MF
44394,U23 ETH VS ERITEREA I,Player 61,all, game,44394.68797,44394.71656,2470,3.2977,19,150.0228,0.2422,0.0878,home,FB
44394,U23 ETH VS ERITEREA I,Player 36,all, game,44394.67762,44394.70747,2579,4.4019,25,225.6592,0.3486,0.0379,home,FB
44394,U23 ETH VS ERITEREA I,Player 52,all, game,44394.63162,44394.71817,7478,10.5864,74,513.0288,0.9934,0.2395,home,FB
44394,U23 ETH VS ERITEREA I,Player 35,all, game,44394.63137,44394.72484,8075,11.0746,69,542.2573,0.8355,0.0989,home,MF
44394,U23 ETH VS ERITEREA I,Player 56,all, game,44394.63158,44394.69086,5122,7.6947,53,322.5116,0.7108,0.1761,home,CB
44394,U23 ETH VS ERITEREA I,Player 62,all, game,44394.62755,44394.6731,3935,5.8492,38,280.8038,0.4819,0.0231,home,MF
44394,U23 ETH VS ERITEREA I,Player 21,game, game,44394.67952,44394.71397,2976,5.7113,47,273.5594,0.5932,0.0202,home,MF
44394,U23 ETH VS ERITEREA I,Player 49,game, game,44394.63788,44394.66971,2750,5.3792,43,230.8594,0.5374,0.0886,home,FW
44394,U23 ETH VS ERITEREA I,Player 18,game, game,44394.67902,44394.71383,3007,4.9488,39,239.8454,0.4601,0.1011,home,FW
44394,U23 ETH VS ERITEREA I,Player 19,game, game,44394.63759,44394.71409,5797,11.0624,74,491.1781,0.9493,0.1998,home,FW
44394,U23 ETH VS ERITEREA I,Player 3,game, game,44394.63789,44394.66905,2693,4.2695,30,170.7572,0.4132,0.187,home,FW
44394,U23 ETH VS ERITEREA I,Player 1,game, game,44394.63787,44394.66966,2747,5.9344,56,244.1938,0.7985,0.0284,home,MF
44394,U23 ETH VS ERITEREA I,Player 61,game, game,44394.6905,44394.7139,2021,2.9979,19,133.0141,0.2422,0.0878,home,FB
44394,U23 ETH VS ERITEREA I,Player 36,game, game,44394.6794,44394.70506,2217,4.1505,24,213.4454,0.3486,0.0379,home,FB
44394,U23 ETH VS ERITEREA I,Player 52,game, game,44394.63776,44394.71398,5751,10.1319,73,479.6346,0.9749,0.2395,home,FB
44394,U23 ETH VS ERITEREA I,Player 35,game, game,44394.63771,44394.71396,5747,10.3843,68,488.3917,0.8172,0.0967,home,MF
44394,U23 ETH VS ERITEREA I,Player 56,game, game,44394.63733,44394.69045,3787,7.2962,52,295.3515,0.6928,0.1733,home,CB
44394,U23 ETH VS ERITEREA I,Player 62,game, game,44394.63788,44394.67006,2781,5.4574,38,253.0993,0.4814,0.0231,home,MF
44394,U23 ETH VS ERITEREA I,Player 21,2nd.quarter, game,44394.67952,44394.71397,2976,5.7113,47,273.5594,0.5932,0.0202,home,MF
44394,U23 ETH VS ERITEREA I,Player 18,2nd.quarter, game,44394.67902,44394.71383,3007,4.9488,39,239.8454,0.4601,0.1011,home,FW
44394,U23 ETH VS ERITEREA I,Player 19,2nd.quarter, game,44394.67902,44394.71409,3030,5.3687,29,244.9023,0.3066,0.0469,home,FW
44394,U23 ETH VS ERITEREA I,Player 61,2nd.quarter, game,44394.6905,44394.7139,2021,2.9979,19,133.0141,0.2422,0.0878,home,FB
44394,U23 ETH VS ERITEREA I,Player 36,2nd.quarter, game,44394.6794,44394.70506,2217,4.1505,24,213.4454,0.3486,0.0379,home,FB
44394,U23 ETH VS ERITEREA I,Player 52,2nd.quarter, game,44394.67947,44394.71398,2982,4.9877,41,235.6521,0.5407,0.0829,home,FB
44394,U23 ETH VS ERITEREA I,Player 35,2nd.quarter, game,44394.67932,44394.71396,2993,5.1041,35,239.9732,0.4115,0.0338,home,MF
44394,U23 ETH VS ERITEREA I,Player 56,2nd.quarter, game,44394.67953,44394.69045,944,1.8734,12,76.076,0.1565,0.0437,home,CB
44394,U23 ETH VS ERITEREA I,Player 49,1st.quarter, game,44394.63788,44394.66971,2750,5.3792,43,230.8594,0.5374,0.0886,home,FW
44394,U23 ETH VS ERITEREA I,Player 19,1st.quarter, game,44394.63759,44394.66962,2767,5.6937,45,246.2758,0.6427,0.1529,home,FW
44394,U23 ETH VS ERITEREA I,Player 3,1st.quarter, game,44394.63789,44394.66905,2693,4.2695,30,170.7572,0.4132,0.187,home,FW
44394,U23 ETH VS ERITEREA I,Player 1,1st.quarter, game,44394.63787,44394.66966,2747,5.9344,56,244.1938,0.7985,0.0284,home,MF
44394,U23 ETH VS ERITEREA I,Player 52,1st.quarter, game,44394.63776,44394.66981,2769,5.1442,32,243.9825,0.4342,0.1565,home,FB
44394,U23 ETH VS ERITEREA I,Player 35,1st.quarter, game,44394.63771,44394.66958,2754,5.2802,33,248.4184,0.4056,0.0629,home,MF
44394,U23 ETH VS ERITEREA I,Player 56,1st.quarter, game,44394.63733,44394.67024,2843,5.4228,40,219.2755,0.5363,0.1295,home,CB
44394,U23 ETH VS ERITEREA I,Player 62,1st.quarter, game,44394.63788,44394.67006,2781,5.4574,38,253.0993,0.4814,0.0231,home,MF
